event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-31 23:52:55 UTC,view,1005159,2053013555631882655,electronics.smartphone,xiaomi,212.10,514609456,687d1a70-5a1a-4fc5-bbaa-3d1a2b0b1c10
2019-10-31 23:52:55 UTC,view,14700405,2053013557133443581,furniture.living_room.cabinet,,189.17,513841404,f27d91f4-13b1-4a79-bc16-4f97a7748ba9
2019-10-31 23:52:56 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,542774966,957dc70c-31d3-42b7-aef0-2d2827c35251
2019-10-31 23:52:56 UTC,view,12700610,2053013553559896355,,goodyear,94.73,540634732,27999416-d083-44c4-aedd-fa36be5080ea
2019-10-31 23:52:56 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,280.57,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:52:56 UTC,view,32701310,2055156924466332447,,,208.49,565841773,5b102238-1d7c-455a-91b9-11a8299b3d7d
2019-10-31 23:52:57 UTC,view,47500031,2110937143172923797,construction.tools.light,puckator,20.59,514622109,5724116e-365b-4ac1-9d03-b8d66e1ccc7c
2019-10-31 23:52:57 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,550884173,32e8b23e-4bb6-4b67-b2eb-6f421dfd110a
2019-10-31 23:52:57 UTC,view,1801881,2053013554415534427,electronics.video.tv,samsung,488.80,516732814,f5b12312-15f9-4e0c-afc4-fe6bcaba32f5
2019-10-31 23:52:58 UTC,view,11500195,2053013554625249641,,jbl,174.72,566280169,46b79889-3c99-44e5-b691-086e3fd69cdc
2019-10-31 23:52:58 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,275.25,550884173,32e8b23e-4bb6-4b67-b2eb-6f421dfd110a
2019-10-31 23:52:58 UTC,view,4100228,2053013561218695907,,sony,513.42,532591582,8f1cd81d-5766-4e67-b703-fdeb61d75363
2019-10-31 23:52:59 UTC,view,1307546,2053013558920217191,computers.notebook,,251.49,530857208,6eb6115e-9693-4d6b-b862-3d85511366fa
2019-10-31 23:53:00 UTC,view,4700630,2053013560899928785,auto.accessories.videoregister,,30.86,516788784,94e10e1b-958d-48c4-9258-26b1bb90b097
2019-10-31 23:53:00 UTC,view,1005014,2053013555631882655,electronics.smartphone,samsung,503.09,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
2019-10-31 23:53:00 UTC,view,12711272,2053013553559896355,,nexen,52.38,544428250,75b32b87-e261-4dc9-b113-e5320d55531b
2019-10-31 23:53:00 UTC,view,1005073,2053013555631882655,electronics.smartphone,samsung,1133.36,536861293,67ddc370-57f9-4550-b9d3-85d78a3703c1
2019-10-31 23:53:01 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,928.18,514171705,168955ad-db0f-4f0f-b71b-5dd8cfc9e113
2019-10-31 23:53:01 UTC,view,11500195,2053013554625249641,,jbl,174.72,566280169,46b79889-3c99-44e5-b691-086e3fd69cdc
2019-10-31 23:53:01 UTC,view,34800610,2062461754293617058,,carfashion,62.55,544700165,27399ee4-2844-4565-8f4f-94df02539440
2019-10-31 23:53:02 UTC,view,15100244,2053013557024391671,,,654.59,566279345,07113903-ea3d-48cd-8774-e7d5ca1ca354
2019-10-31 23:53:02 UTC,view,12709849,2053013553559896355,,viatti,40.67,566279294,66a8153b-dab8-4d47-b068-30bfeefa2172
2019-10-31 23:53:04 UTC,view,3601525,2053013563810775923,appliances.kitchen.washer,samsung,548.02,553410427,e73600ca-a2c8-45db-b1f9-f810c39b4bfb
2019-10-31 23:53:04 UTC,view,1004347,2053013555631882655,electronics.smartphone,meizu,123.53,566280187,fa85cf37-836c-4664-af91-5431ea74413e
2019-10-31 23:53:04 UTC,view,1002974,2053013555631882655,electronics.smartphone,huawei,149.30,552260859,b95f22db-ff61-4ba5-8fe4-7e9122cf8588
2019-10-31 23:53:04 UTC,view,17800238,2053013559868129947,computers.desktop,,95.99,529388957,cb1ba419-9896-45c9-8b80-e0eeb08ef07b
2019-10-31 23:53:04 UTC,view,1004104,2053013555631882655,electronics.smartphone,bq,172.79,566274399,08439df4-0c7e-4c8a-be92-b73479a59443
2019-10-31 23:53:05 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,280.57,515031178,2cfd4fc1-3201-4c91-86ad-5d79a737c14d
2019-10-31 23:53:05 UTC,view,1004897,2053013555631882655,electronics.smartphone,huawei,952.15,533326659,6b928be2-2bce-4640-8296-0efdf2fda22a
2019-10-31 23:53:06 UTC,view,1306650,2053013558920217191,computers.notebook,acer,437.57,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-10-31 23:53:07 UTC,view,15100224,2053013557024391671,,,750.34,566279345,07113903-ea3d-48cd-8774-e7d5ca1ca354
2019-10-31 23:53:07 UTC,view,2200885,2053013560555995845,,nikon,220.17,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
2019-10-31 23:53:07 UTC,view,12706259,2053013553559896355,,nokian,53.54,513180072,c8dddec1-46b1-403a-bbe0-7c95241de866
2019-10-31 23:53:08 UTC,view,5100855,2053013553341792533,electronics.clocks,apple,552.14,514314020,a44ac748-76ec-479b-9415-6dbfaaede28e
2019-10-31 23:53:08 UTC,view,1003800,2053013555631882655,electronics.smartphone,apple,771.45,517465204,0d899288-2170-4bc2-bcd8-6a89aa024cbc
2019-10-31 23:53:09 UTC,view,1802008,2053013554415534427,electronics.video.tv,lg,681.56,539712416,c3fc71a7-a0a0-4545-aa03-e4bf4405658c
2019-10-31 23:53:11 UTC,view,1004750,2053013555631882655,electronics.smartphone,samsung,195.06,561952810,8a610c80-84d2-4b34-ab13-7a63da0dd123
2019-10-31 23:53:11 UTC,view,1801882,2053013554415534427,electronics.video.tv,samsung,437.25,516732814,f5b12312-15f9-4e0c-afc4-fe6bcaba32f5
2019-10-31 23:53:11 UTC,view,7300464,2053013552863641845,,apacer,57.66,513155083,5350626a-7ea1-405d-aa1b-8a5dbf192492
2019-10-31 23:53:11 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,280.57,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:53:12 UTC,view,11500195,2053013554625249641,,jbl,174.72,566280169,46b79889-3c99-44e5-b691-086e3fd69cdc
2019-10-31 23:53:13 UTC,view,1307073,2053013558920217191,computers.notebook,acer,682.09,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-10-31 23:53:13 UTC,view,47000083,2110937189394154243,,canon,1667.47,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
2019-10-31 23:53:14 UTC,view,1005174,2053013555631882655,electronics.smartphone,samsung,643.23,532647354,d2d3d2c6-631d-489e-9fb5-06f340b85be0
2019-10-31 23:53:14 UTC,view,1004768,2053013555631882655,electronics.smartphone,samsung,242.72,565935392,e7ffd9b8-7d14-447e-9922-90c7c969850b
2019-10-31 23:53:14 UTC,view,7203220,2053013553165631753,,lego,44.25,554008627,941fc06c-cbb8-4286-b2b3-71a99349561e
2019-10-31 23:53:15 UTC,view,40900000,2127425434894205468,construction.tools.painting,bosch,73.29,566183595,e0022e8c-07ec-4a95-93a8-eb8222a2d6a7
2019-10-31 23:53:15 UTC,view,22700067,2053013556168753601,,force,83.91,565262362,e8b6bbc6-31d5-446d-b7dc-648af91b4eb4
2019-10-31 23:53:16 UTC,view,17200724,2053013559792632471,furniture.living_room.sofa,rals,337.90,557880508,4a9bfeae-21f3-40d9-a8db-bb7720c521a5
2019-10-31 23:53:17 UTC,view,52100007,2137704926053138958,,jordan,124.82,513035415,ccc4e759-cb1b-4ad7-b350-00bd9dac01b7
2019-10-31 23:53:17 UTC,view,47500017,2110937143172923797,construction.tools.light,puckator,20.59,514622109,5724116e-365b-4ac1-9d03-b8d66e1ccc7c
2019-10-31 23:53:17 UTC,view,50400179,2127425430859285014,,pupa,3.26,537258529,63927c13-512f-44c8-b827-c4e21b658d0a
2019-10-31 23:53:18 UTC,view,26400195,2053013563651392361,,,193.83,533351761,6229f7bc-7440-44dc-8768-d924071fb879
2019-10-31 23:53:18 UTC,view,16700599,2053013559901684381,furniture.kitchen.chair,domini,38.61,518780843,aa806835-b14c-45af-9538-cd4d1849be3e
2019-10-31 23:53:18 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,514609456,687d1a70-5a1a-4fc5-bbaa-3d1a2b0b1c10
2019-10-31 23:53:18 UTC,view,17000107,2053013558391734853,computers.desktop,sv,195.35,548719875,68bc6a85-ba5a-4688-a95f-bc506bcd1d40
2019-10-31 23:53:18 UTC,purchase,15600016,2053013559767466645,,,419.55,542728394,e62b779b-d70e-4468-8f35-4bcf6879e471
2019-10-31 23:53:19 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.08,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:53:19 UTC,view,1004743,2053013555631882655,electronics.smartphone,xiaomi,74.39,561587266,1d80ef6b-8f0d-4a67-b2b6-705b1c9822a5
2019-10-31 23:53:19 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,542774966,957dc70c-31d3-42b7-aef0-2d2827c35251
2019-10-31 23:53:19 UTC,view,14700775,2053013557133443581,furniture.living_room.cabinet,,189.17,553810426,fbfa1599-912b-4d6a-8749-49a2ab78cdd7
2019-10-31 23:53:19 UTC,view,1004246,2053013555631882655,electronics.smartphone,apple,749.67,515031178,2cfd4fc1-3201-4c91-86ad-5d79a737c14d
2019-10-31 23:53:21 UTC,view,9600004,2053013561185141473,,syma,97.79,513401263,668f2d78-1728-4e69-8e01-075927e39354
2019-10-31 23:53:22 UTC,view,48200461,2146660887002349890,apparel.dress,conceptclub,41.19,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-10-31 23:53:22 UTC,view,6000159,2053013560807654091,auto.accessories.alarm,pandora,145.18,525530673,58da4d41-bb51-4bc1-99e1-9ae571957fd6
2019-10-31 23:53:23 UTC,view,32701310,2055156924466332447,,,208.49,565841773,5b102238-1d7c-455a-91b9-11a8299b3d7d
2019-10-31 23:53:23 UTC,view,53300010,2141355068383822734,,perilla,14.65,559005024,11ff8c82-109c-41a6-adac-9e9af869853f
2019-10-31 23:53:23 UTC,view,34800409,2062461754293617058,,carfashion,54.21,544700165,27399ee4-2844-4565-8f4f-94df02539440
2019-10-31 23:53:24 UTC,view,2200885,2053013560555995845,,nikon,220.17,517811633,97dc1638-90ea-450a-8499-a31fd8f2e9b1
2019-10-31 23:53:27 UTC,view,40900002,2127425434894205468,construction.tools.painting,bosch,144.08,566183595,e0022e8c-07ec-4a95-93a8-eb8222a2d6a7
2019-10-31 23:53:27 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.08,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:53:27 UTC,view,4300077,2053013552385491165,,timberk,43.73,514986888,f40b90d2-bd77-4dee-a054-00f598db536d
2019-10-31 23:53:28 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,160.57,523923566,ea6e1a73-3b11-4cef-94ea-d6a7680b4de2
2019-10-31 23:53:29 UTC,cart,1004767,2053013555631882655,electronics.smartphone,samsung,242.63,542774966,957dc70c-31d3-42b7-aef0-2d2827c35251
2019-10-31 23:53:29 UTC,view,1700652,2053013553031414015,computers.peripherals.monitor,samsung,102.71,518398361,282cd4e9-b89a-42c2-b04d-0ffdd119d3c3
2019-10-31 23:53:30 UTC,view,40900000,2127425434894205468,construction.tools.painting,bosch,73.29,566183595,e0022e8c-07ec-4a95-93a8-eb8222a2d6a7
2019-10-31 23:53:31 UTC,view,4700478,2053013560899928785,auto.accessories.videoregister,sho-me,141.86,565131688,95c9377b-f56e-4775-ae49-abd8d952915b
2019-10-31 23:53:31 UTC,view,38900079,2085718636156158307,,,60.49,515764001,57d79510-85e9-4dcd-b0c6-96d9befb3cd9
2019-10-31 23:53:32 UTC,view,1003114,2053013555631882655,electronics.smartphone,sony,128.16,538050614,733b1bee-1f17-44ba-a64f-282459c78f0e
2019-10-31 23:53:32 UTC,view,15100230,2053013557024391671,,,835.29,566279345,07113903-ea3d-48cd-8774-e7d5ca1ca354
2019-10-31 23:53:32 UTC,view,5000088,2053013566100866035,appliances.sewing_machine,janome,293.65,566280241,6cc934e8-757e-4708-9bb0-dcb29faf72e7
2019-10-31 23:53:33 UTC,view,16900144,2053013558433677895,furniture.kitchen.table,,107.08,518001730,a1ba2dce-5c66-4e97-8ead-61d777b2a89a
2019-10-31 23:53:33 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,946.73,533326659,6b928be2-2bce-4640-8296-0efdf2fda22a
2019-10-31 23:53:34 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,514609456,687d1a70-5a1a-4fc5-bbaa-3d1a2b0b1c10
2019-10-31 23:53:35 UTC,view,1307408,2053013558920217191,computers.notebook,acer,308.86,530857208,6eb6115e-9693-4d6b-b862-3d85511366fa
2019-10-31 23:53:35 UTC,view,52100019,2137704926053138958,,tomfarr,107.08,513035415,ccc4e759-cb1b-4ad7-b350-00bd9dac01b7
2019-10-31 23:53:36 UTC,view,1307073,2053013558920217191,computers.notebook,acer,682.09,543124499,58d5c559-5358-48bb-9f25-9a0d43297f9b
2019-10-31 23:53:36 UTC,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,105.51,547484939,12c2307e-db7f-485b-8799-5cf7d0b0e95c
2019-10-31 23:53:37 UTC,view,18100061,2053013557955527211,,kronospan,15.37,551078379,07f214cd-4187-49ad-9b82-7f086e4952d3
2019-10-31 23:53:37 UTC,view,26300188,2053013563584283495,,lucente,709.67,497681858,900fe3e7-a6b3-49f6-9a9c-a8847822f75a
2019-10-31 23:53:37 UTC,view,12702956,2053013553559896355,,nokian,49.82,513180072,c8dddec1-46b1-403a-bbe0-7c95241de866
2019-10-31 23:53:37 UTC,view,15100132,2053013557024391671,,,312.98,513841404,f27d91f4-13b1-4a79-bc16-4f97a7748ba9
2019-10-31 23:53:39 UTC,view,1005159,2053013555631882655,electronics.smartphone,xiaomi,212.10,514609456,687d1a70-5a1a-4fc5-bbaa-3d1a2b0b1c10
2019-10-31 23:53:41 UTC,view,48200444,2146660887002349890,apparel.dress,noppies,64.87,566175330,680fb144-6940-4931-85e6-16dda8d4e2d5
2019-10-31 23:53:42 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,212.08,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:53:43 UTC,view,15600016,2053013559767466645,,,419.55,542728394,e62b779b-d70e-4468-8f35-4bcf6879e471
2019-10-31 23:53:43 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,949.47,518538389,ccb1aadc-9704-4f9b-8eb1-03150086a4da
2019-10-31 23:53:43 UTC,view,1004205,2053013555631882655,electronics.smartphone,xiaomi,136.17,566265908,52c2c76c-b79e-4794-86ff-badc76d35f5a
2019-10-31 23:53:44 UTC,view,1005084,2053013555631882655,electronics.smartphone,xiaomi,221.34,524996518,9159a7c2-d361-4e0c-8635-8fc9ff2df876
2019-10-31 23:53:44 UTC,view,1004659,2053013555631882655,electronics.smartphone,samsung,717.39,515079163,8ba2c7e8-905c-4443-ad0a-dfc373e92ee1
2019-10-31 23:53:44 UTC,view,17200722,2053013559792632471,furniture.living_room.sofa,rals,283.05,566279363,58ad7260-fc28-4d19-bdea-3c34e84f6d44
2019-10-31 23:53:45 UTC,view,3701377,2053013565983425517,appliances.environment.vacuum,xiaomi,298.33,525363469,9e596ffd-2198-47e8-b889-e7a6cdb5f300
2019-10-31 23:53:46 UTC,view,34800297,2062461754293617058,,cantra,96.52,544700165,27399ee4-2844-4565-8f4f-94df02539440
2019-10-31 23:53:46 UTC,view,15100002,2053013557024391671,,sv,874.93,566279345,07113903-ea3d-48cd-8774-e7d5ca1ca354
2019-10-31 23:53:46 UTC,view,17200570,2053013559792632471,furniture.living_room.sofa,,437.33,557880508,4a9bfeae-21f3-40d9-a8db-bb7720c521a5
2019-10-31 23:53:47 UTC,view,12703415,2053013553559896355,,cordiant,48.91,544428250,75b32b87-e261-4dc9-b113-e5320d55531b
2019-10-31 23:53:47 UTC,view,13200702,2053013557192163841,furniture.bedroom.bed,bts,152.62,513841404,f27d91f4-13b1-4a79-bc16-4f97a7748ba9
2019-10-31 23:53:47 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,203.09,519151073,0fd1b575-e1f7-43a6-a931-a18251019f53
2019-10-31 23:53:47 UTC,view,34600006,2060981320581906480,,,32.28,512416379,4dfe2c67-e537-4dc2-ae69-0b65263db091
2019-10-31 23:53:49 UTC,view,4300077,2053013552385491165,,timberk,43.73,514986888,f40b90d2-bd77-4dee-a054-00f598db536d
2019-10-31 23:53:49 UTC,view,1600554,2053013553056579841,computers.peripherals.printer,hp,102.71,512847768,2a432179-4325-4887-b3e8-07c76932c35e
2019-10-31 23:53:49 UTC,view,19001117,2053013557225718275,,,79.30,515474976,222c370b-0fac-4287-982b-e340f5eaf3a1
